epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1023,21663.2,0.84233,0.63624,1.19797,0.89399,0.90107,0.93716,0.68794,1.04862,0.59377,1.37368,0.0049411,0.0049411,0.0049411
1024,21684.2,0.8273,0.62563,1.18858,0.89417,0.90077,0.93764,0.68912,1.04791,0.59142,1.37351,0.00493615,0.00493615,0.00493615
1025,21705.6,0.82798,0.63225,1.20162,0.89451,0.89696,0.93957,0.69247,1.04751,0.59072,1.37398,0.0049312,0.0049312,0.0049312
1026,21726.5,0.8569,0.65078,1.21793,0.89067,0.90251,0.93951,0.69388,1.04801,0.58788,1.37472,0.00492625,0.00492625,0.00492625
1027,21748.7,0.83561,0.64001,1.19241,0.90093,0.8929,0.93986,0.69468,1.04688,0.58547,1.37399,0.0049213,0.0049213,0.0049213
1028,21769.3,0.82808,0.64499,1.19724,0.9013,0.898,0.93795,0.693,1.04664,0.58136,1.37409,0.00491635,0.00491635,0.00491635
1029,21790.6,0.83614,0.63179,1.20651,0.90729,0.89613,0.9378,0.69211,1.04608,0.57975,1.37338,0.0049114,0.0049114,0.0049114
1030,21811.9,0.8174,0.62021,1.18625,0.90801,0.89512,0.93775,0.69154,1.04838,0.58206,1.37439,0.00490645,0.00490645,0.00490645
1031,21832.9,0.82177,0.61242,1.18359,0.90786,0.89359,0.9372,0.69206,1.0484,0.58031,1.37351,0.0049015,0.0049015,0.0049015
1032,21854.5,0.83383,0.61091,1.19744,0.91065,0.89214,0.93746,0.6936,1.04825,0.57968,1.37157,0.00489655,0.00489655,0.00489655
1033,21875.7,0.82951,0.63044,1.18991,0.90872,0.89196,0.93599,0.69183,1.05091,0.58047,1.37358,0.0048916,0.0048916,0.0048916
1034,21897.2,0.8305,0.64394,1.19387,0.90885,0.89049,0.93595,0.69025,1.05291,0.58421,1.37572,0.00488665,0.00488665,0.00488665
1035,21917.8,0.84657,0.64109,1.22165,0.90845,0.89425,0.93719,0.69166,1.05458,0.58633,1.37638,0.0048817,0.0048817,0.0048817
1036,21940,0.87474,0.66017,1.23852,0.90973,0.89811,0.94113,0.69203,1.05672,0.58704,1.37894,0.00487675,0.00487675,0.00487675
1037,21960.2,0.79428,0.60845,1.17553,0.91031,0.89801,0.94097,0.69256,1.05672,0.58597,1.37899,0.0048718,0.0048718,0.0048718
1038,21981.9,0.82939,0.63892,1.19269,0.90567,0.8928,0.93801,0.69286,1.05671,0.58594,1.37857,0.00486685,0.00486685,0.00486685
1039,22003.2,0.81492,0.62582,1.185,0.91003,0.89002,0.93769,0.6938,1.05626,0.58622,1.37851,0.0048619,0.0048619,0.0048619
1040,22024.4,0.83179,0.65149,1.19423,0.90735,0.89221,0.93789,0.69499,1.0547,0.58405,1.37802,0.00485695,0.00485695,0.00485695
1041,22045.5,0.82391,0.62198,1.19109,0.90811,0.89801,0.94128,0.6956,1.05333,0.5849,1.37753,0.004852,0.004852,0.004852
1042,22066.3,0.81887,0.60869,1.18912,0.90589,0.89864,0.94208,0.69741,1.05123,0.58465,1.37517,0.00484705,0.00484705,0.00484705
1043,22087.9,0.86028,0.67589,1.22656,0.90486,0.89835,0.94196,0.69775,1.05269,0.58257,1.37753,0.0048421,0.0048421,0.0048421
1044,22108.7,0.83465,0.63559,1.20205,0.89707,0.90114,0.94141,0.69634,1.05253,0.58249,1.37741,0.00483715,0.00483715,0.00483715
1045,22130.5,0.84532,0.6552,1.20925,0.89288,0.90905,0.94198,0.69561,1.05327,0.5831,1.37817,0.0048322,0.0048322,0.0048322
1046,22151.2,0.84557,0.64331,1.20878,0.89244,0.91161,0.94138,0.69537,1.05256,0.58305,1.37776,0.00482725,0.00482725,0.00482725
1047,22173,0.82641,0.62356,1.19391,0.89201,0.91037,0.93848,0.69413,1.05187,0.58247,1.37705,0.0048223,0.0048223,0.0048223
1048,22194.3,0.85239,0.66085,1.21941,0.89217,0.90714,0.93798,0.69407,1.05164,0.57965,1.376,0.00481735,0.00481735,0.00481735
1049,22215.5,0.81353,0.62184,1.18007,0.88868,0.91228,0.94051,0.69238,1.05184,0.57993,1.37603,0.0048124,0.0048124,0.0048124
1050,22236.9,0.83104,0.61271,1.1853,0.89144,0.90819,0.93891,0.69552,1.05183,0.58327,1.37565,0.00480745,0.00480745,0.00480745
1051,22257.9,0.8234,0.642,1.19108,0.91017,0.89113,0.94026,0.69777,1.05165,0.58677,1.37454,0.0048025,0.0048025,0.0048025
1052,22279.5,0.83853,0.64922,1.1984,0.89284,0.91084,0.93984,0.69681,1.05185,0.58758,1.37396,0.00479755,0.00479755,0.00479755
1053,22300.3,0.84489,0.66048,1.21061,0.91303,0.88928,0.94069,0.69706,1.05188,0.58938,1.37283,0.0047926,0.0047926,0.0047926
1054,22322.2,0.80831,0.64059,1.19464,0.91287,0.89046,0.94142,0.69703,1.05204,0.58878,1.37192,0.00478765,0.00478765,0.00478765
1055,22343.2,0.81582,0.6293,1.19015,0.91708,0.89024,0.94195,0.69675,1.05376,0.59014,1.37311,0.0047827,0.0047827,0.0047827
1056,22364.7,0.84888,0.64094,1.21387,0.91822,0.89192,0.94206,0.69711,1.05291,0.58855,1.3726,0.00477775,0.00477775,0.00477775
1057,22386.1,0.83986,0.6327,1.20548,0.91458,0.89049,0.94171,0.69573,1.05323,0.58681,1.37255,0.0047728,0.0047728,0.0047728
1058,22407.2,0.85806,0.6441,1.21508,0.91372,0.89089,0.94121,0.6948,1.05418,0.58694,1.37354,0.00476785,0.00476785,0.00476785
1059,22428.4,0.80529,0.62459,1.16559,0.91024,0.89234,0.94027,0.6959,1.05383,0.58798,1.37349,0.0047629,0.0047629,0.0047629
1060,22449.4,0.8449,0.64698,1.19725,0.91036,0.89195,0.9413,0.69611,1.05395,0.58957,1.37402,0.00475795,0.00475795,0.00475795
1061,22470.7,0.8102,0.63469,1.1846,0.91229,0.89049,0.94005,0.69704,1.05448,0.59036,1.37465,0.004753,0.004753,0.004753
1062,22491.7,0.82695,0.6449,1.19072,0.91176,0.89331,0.94127,0.69814,1.05466,0.59286,1.37464,0.00474805,0.00474805,0.00474805
1063,22513.3,0.83766,0.64594,1.19385,0.91258,0.89321,0.94214,0.69939,1.05503,0.5943,1.3745,0.0047431,0.0047431,0.0047431
1064,22534.4,0.799,0.61219,1.17565,0.91363,0.89335,0.94184,0.69883,1.05541,0.59572,1.37419,0.00473815,0.00473815,0.00473815
1065,22555.5,0.82243,0.6167,1.19076,0.90866,0.89549,0.94181,0.69765,1.05675,0.59401,1.37502,0.0047332,0.0047332,0.0047332
1066,22576.9,0.80897,0.59825,1.17914,0.90904,0.89575,0.9431,0.69568,1.05765,0.58744,1.37543,0.00472825,0.00472825,0.00472825
1067,22598.1,0.84765,0.6433,1.20904,0.89479,0.91446,0.9452,0.69572,1.05757,0.58733,1.37547,0.0047233,0.0047233,0.0047233
1068,22619.7,0.82847,0.63122,1.19231,0.89701,0.91314,0.94536,0.69713,1.05662,0.58451,1.37445,0.00471835,0.00471835,0.00471835
1069,22640.6,0.82567,0.62757,1.19166,0.89911,0.91692,0.94505,0.69767,1.05548,0.58344,1.37274,0.0047134,0.0047134,0.0047134
1070,22662.3,0.83663,0.61784,1.19587,0.8998,0.91573,0.94494,0.69737,1.05337,0.58582,1.37028,0.00470845,0.00470845,0.00470845
1071,22683.3,0.83875,0.6251,1.20258,0.89779,0.91087,0.94268,0.69738,1.05232,0.58429,1.36947,0.0047035,0.0047035,0.0047035
1072,22704.7,0.83528,0.62732,1.19857,0.90131,0.90671,0.94256,0.69766,1.05159,0.58547,1.3686,0.00469855,0.00469855,0.00469855
1073,22725.7,0.83265,0.64438,1.19805,0.90496,0.90067,0.9425,0.698,1.05168,0.58444,1.36831,0.0046936,0.0046936,0.0046936
1074,22746.7,0.80734,0.62299,1.17656,0.90464,0.89747,0.94193,0.69957,1.05059,0.5832,1.36751,0.00468865,0.00468865,0.00468865
1075,22767.7,0.80967,0.61705,1.19225,0.91245,0.8872,0.94244,0.69932,1.04944,0.58074,1.3665,0.0046837,0.0046837,0.0046837
1076,22788.7,0.8059,0.60097,1.1777,0.91284,0.88752,0.94301,0.69894,1.0487,0.57933,1.36653,0.00467875,0.00467875,0.00467875
1077,22810.2,0.83951,0.63264,1.20766,0.91159,0.88743,0.94307,0.69934,1.04702,0.57835,1.36553,0.0046738,0.0046738,0.0046738
1078,22831.2,0.81256,0.6169,1.19072,0.91107,0.88718,0.94255,0.69927,1.04737,0.57881,1.3658,0.00466885,0.00466885,0.00466885
1079,22853.1,0.85275,0.64325,1.21327,0.91019,0.88749,0.9426,0.69907,1.04743,0.58012,1.36576,0.0046639,0.0046639,0.0046639
1080,22873.8,0.81115,0.60399,1.18345,0.90986,0.88671,0.94497,0.70039,1.04809,0.58101,1.36595,0.00465895,0.00465895,0.00465895
1081,22895,0.84132,0.61893,1.20849,0.90977,0.88671,0.94497,0.70013,1.04787,0.58108,1.36556,0.004654,0.004654,0.004654
1082,22916,0.77574,0.59527,1.15727,0.91052,0.88671,0.94449,0.69932,1.04634,0.58202,1.36459,0.00464905,0.00464905,0.00464905
1083,22937.4,0.81845,0.61254,1.19568,0.91059,0.88671,0.94315,0.699,1.04637,0.58295,1.36469,0.0046441,0.0046441,0.0046441
1084,22958.5,0.83846,0.64242,1.2041,0.91123,0.88671,0.94369,0.70055,1.04607,0.5805,1.36476,0.00463915,0.00463915,0.00463915
1085,22979.8,0.79389,0.60191,1.17948,0.91284,0.88671,0.94388,0.70124,1.04585,0.5828,1.36445,0.0046342,0.0046342,0.0046342
1086,23001.3,0.83227,0.61088,1.1971,0.91481,0.88671,0.94381,0.70133,1.04549,0.58241,1.3643,0.00462925,0.00462925,0.00462925
1087,23022.1,0.80448,0.60237,1.18226,0.91462,0.88671,0.94393,0.69901,1.04552,0.58355,1.36428,0.0046243,0.0046243,0.0046243
1088,23043.9,0.83013,0.64642,1.19036,0.91355,0.88671,0.94456,0.70176,1.04426,0.58495,1.36371,0.00461935,0.00461935,0.00461935
1089,23064.6,0.80333,0.6104,1.16991,0.91378,0.88599,0.94478,0.70091,1.04282,0.58548,1.36293,0.0046144,0.0046144,0.0046144
1090,23086.1,0.78628,0.6072,1.17232,0.87853,0.91692,0.94481,0.70152,1.04255,0.58487,1.36336,0.00460945,0.00460945,0.00460945
1091,23106.9,0.80893,0.6143,1.18655,0.88001,0.91692,0.94535,0.70223,1.04156,0.58547,1.36261,0.0046045,0.0046045,0.0046045
1092,23128,0.81377,0.61231,1.18614,0.87864,0.91644,0.94532,0.70249,1.03966,0.58501,1.36142,0.00459955,0.00459955,0.00459955
1093,23149.3,0.83389,0.62904,1.18685,0.87847,0.91543,0.9454,0.70218,1.03977,0.58615,1.36153,0.0045946,0.0045946,0.0045946
1094,23170.1,0.83213,0.62628,1.18989,0.8821,0.91404,0.9451,0.70286,1.0398,0.58453,1.36136,0.00458965,0.00458965,0.00458965
1095,23191.6,0.81286,0.60999,1.18065,0.88647,0.91336,0.94564,0.70329,1.04044,0.58289,1.3614,0.0045847,0.0045847,0.0045847
1096,23212.3,0.83928,0.64089,1.19862,0.88912,0.91316,0.94584,0.70422,1.04294,0.58811,1.36412,0.00457975,0.00457975,0.00457975
1097,23233.6,0.8077,0.62629,1.17789,0.89127,0.91239,0.94563,0.70494,1.04194,0.58681,1.36314,0.0045748,0.0045748,0.0045748
1098,23254.1,0.78884,0.59297,1.16504,0.89413,0.91188,0.94628,0.70472,1.04076,0.58551,1.36161,0.00456985,0.00456985,0.00456985
1099,23275.7,0.80774,0.62891,1.18354,0.89608,0.90975,0.94643,0.70448,1.03985,0.58516,1.36101,0.0045649,0.0045649,0.0045649
1100,23296.6,0.84247,0.64439,1.20844,0.88934,0.91188,0.94647,0.70651,1.03856,0.58386,1.3598,0.00455995,0.00455995,0.00455995
1101,23318,0.83605,0.65127,1.20897,0.88783,0.91193,0.9465,0.70676,1.03768,0.58297,1.35916,0.004555,0.004555,0.004555
1102,23339,0.81695,0.62562,1.18345,0.886,0.91219,0.94669,0.70706,1.03739,0.58231,1.35894,0.00455005,0.00455005,0.00455005
1103,23360,0.82696,0.63645,1.18964,0.88476,0.91316,0.94633,0.70651,1.03774,0.58364,1.35871,0.0045451,0.0045451,0.0045451
1104,23381.5,0.81046,0.63756,1.19245,0.8847,0.91316,0.9459,0.70637,1.03778,0.58437,1.35897,0.00454015,0.00454015,0.00454015
1105,23402.6,0.80661,0.62211,1.17827,0.88445,0.91316,0.94622,0.706,1.03728,0.58576,1.3583,0.0045352,0.0045352,0.0045352
1106,23424.4,0.80638,0.61564,1.19116,0.88487,0.91316,0.94497,0.7055,1.03746,0.58632,1.35915,0.00453025,0.00453025,0.00453025
1107,23445.1,0.80277,0.60641,1.17085,0.88847,0.91103,0.94614,0.70483,1.03788,0.58721,1.35925,0.0045253,0.0045253,0.0045253
1108,23466.5,0.79234,0.60466,1.17553,0.88829,0.90951,0.94633,0.70566,1.03832,0.58819,1.35818,0.00452035,0.00452035,0.00452035
1109,23487.6,0.80221,0.6152,1.17535,0.88943,0.9094,0.94639,0.70527,1.03879,0.58743,1.35741,0.0045154,0.0045154,0.0045154
1110,23508.9,0.83986,0.64029,1.20099,0.89114,0.9094,0.94624,0.70598,1.03842,0.58687,1.35672,0.00451045,0.00451045,0.00451045
1111,23530.3,0.83237,0.63554,1.201,0.89152,0.90901,0.94626,0.70468,1.03777,0.58338,1.35637,0.0045055,0.0045055,0.0045055
1112,23551.5,0.81109,0.61776,1.17897,0.89161,0.90828,0.94665,0.70619,1.03805,0.58253,1.35672,0.00450055,0.00450055,0.00450055
1113,23573.3,0.82028,0.62676,1.19652,0.8916,0.90807,0.94655,0.70351,1.03904,0.58268,1.35745,0.0044956,0.0044956,0.0044956
1114,23593.7,0.80684,0.60989,1.1834,0.8917,0.90804,0.94642,0.70598,1.03948,0.58389,1.3582,0.00449065,0.00449065,0.00449065
1115,23615.2,0.81574,0.64214,1.19376,0.90343,0.90075,0.94659,0.70682,1.03996,0.58603,1.3588,0.0044857,0.0044857,0.0044857
1116,23636.1,0.82351,0.6245,1.18726,0.90009,0.89991,0.94646,0.70638,1.04094,0.58533,1.35965,0.00448075,0.00448075,0.00448075
1117,23657.2,0.80423,0.61573,1.18117,0.90085,0.90092,0.94631,0.70406,1.04222,0.58658,1.36095,0.0044758,0.0044758,0.0044758
1118,23678.2,0.78658,0.60614,1.17008,0.89832,0.90423,0.94513,0.70602,1.0424,0.58549,1.36107,0.00447085,0.00447085,0.00447085
1119,23699.6,0.78999,0.59706,1.17251,0.898,0.90344,0.94507,0.70579,1.04266,0.5846,1.36128,0.0044659,0.0044659,0.0044659
1120,23721.2,0.80142,0.59752,1.17526,0.89718,0.90248,0.94496,0.7062,1.04288,0.58509,1.36201,0.00446095,0.00446095,0.00446095
1121,23741.9,0.80862,0.60694,1.19044,0.88908,0.90811,0.945,0.70339,1.04357,0.58353,1.36247,0.004456,0.004456,0.004456
1122,23763.4,0.81539,0.62962,1.19375,0.88932,0.909,0.94639,0.70396,1.04244,0.58197,1.36103,0.00445105,0.00445105,0.00445105
1123,23784.4,0.82391,0.60114,1.18662,0.88936,0.9095,0.94628,0.70363,1.04297,0.58009,1.36083,0.0044461,0.0044461,0.0044461
1124,23805.8,0.84338,0.65062,1.20856,0.88891,0.90984,0.94596,0.70435,1.04335,0.5791,1.36115,0.00444115,0.00444115,0.00444115
1125,23826.8,0.81137,0.62382,1.17995,0.88806,0.91051,0.94536,0.70371,1.0436,0.57785,1.36123,0.0044362,0.0044362,0.0044362
1126,23848.7,0.81861,0.62805,1.19048,0.88774,0.91052,0.94578,0.70387,1.04313,0.5762,1.36096,0.00443125,0.00443125,0.00443125
1127,23869.8,0.82735,0.62022,1.19652,0.88927,0.90971,0.94631,0.70383,1.04319,0.57463,1.36106,0.0044263,0.0044263,0.0044263
1128,23891,0.80635,0.60793,1.18742,0.89125,0.90963,0.94619,0.70408,1.04295,0.57416,1.36092,0.00442135,0.00442135,0.00442135
1129,23912.6,0.82053,0.64044,1.20191,0.89142,0.90884,0.94638,0.70396,1.0429,0.57195,1.36044,0.0044164,0.0044164,0.0044164
1130,23933.3,0.79765,0.6091,1.17118,0.89138,0.90943,0.94629,0.70364,1.04182,0.57215,1.35934,0.00441145,0.00441145,0.00441145
1131,23955.1,0.83783,0.62302,1.1979,0.89457,0.90925,0.94626,0.70366,1.04075,0.57213,1.35837,0.0044065,0.0044065,0.0044065
1132,23976,0.82545,0.63773,1.19305,0.89433,0.90935,0.94676,0.70465,1.03958,0.57384,1.35778,0.00440155,0.00440155,0.00440155
1133,23997.5,0.82065,0.60983,1.1903,0.88766,0.9094,0.94651,0.70605,1.03933,0.57394,1.35652,0.0043966,0.0043966,0.0043966
1134,24018.4,0.80786,0.60837,1.18997,0.88608,0.90993,0.94629,0.70519,1.03971,0.57533,1.3558,0.00439165,0.00439165,0.00439165
1135,24040,0.83819,0.63164,1.19697,0.88634,0.91239,0.94641,0.70506,1.0397,0.57386,1.35564,0.0043867,0.0043867,0.0043867
1136,24061.3,0.82105,0.62446,1.18638,0.88477,0.91885,0.94668,0.70673,1.03929,0.57695,1.35533,0.00438175,0.00438175,0.00438175
1137,24082.2,0.80546,0.60827,1.18369,0.88163,0.91919,0.94665,0.70657,1.03932,0.57571,1.35538,0.0043768,0.0043768,0.0043768
1138,24104,0.82073,0.62831,1.1917,0.87699,0.91692,0.94679,0.70662,1.04006,0.57464,1.35635,0.00437185,0.00437185,0.00437185
1139,24125,0.81481,0.624,1.18903,0.87694,0.92179,0.94712,0.70783,1.04116,0.57205,1.35735,0.0043669,0.0043669,0.0043669
1140,24146.3,0.81754,0.62046,1.16816,0.87631,0.9226,0.94733,0.70889,1.0416,0.57255,1.35766,0.00436195,0.00436195,0.00436195
1141,24167.7,0.81274,0.6142,1.17516,0.87845,0.92152,0.94736,0.70974,1.04157,0.57277,1.35754,0.004357,0.004357,0.004357
1142,24189.2,0.81099,0.60372,1.17943,0.879,0.91886,0.94748,0.7092,1.04204,0.57299,1.35784,0.00435205,0.00435205,0.00435205
1143,24210.3,0.80743,0.61446,1.17935,0.87526,0.91849,0.94705,0.70913,1.04246,0.57366,1.3582,0.0043471,0.0043471,0.0043471
1144,24231.5,0.80485,0.60794,1.17713,0.87625,0.91946,0.94733,0.70786,1.04297,0.57582,1.35792,0.00434215,0.00434215,0.00434215
1145,24253.2,0.81215,0.61835,1.18269,0.87987,0.91692,0.94757,0.70767,1.04237,0.5736,1.35757,0.0043372,0.0043372,0.0043372
1146,24274.3,0.80714,0.61407,1.18474,0.88115,0.91692,0.9473,0.70838,1.04218,0.57254,1.35755,0.00433225,0.00433225,0.00433225
1147,24296.4,0.83169,0.63064,1.19494,0.87666,0.91692,0.94716,0.70812,1.0411,0.57208,1.357,0.0043273,0.0043273,0.0043273
1148,24316.9,0.79827,0.60968,1.16437,0.8761,0.91692,0.94732,0.70695,1.04166,0.57126,1.35732,0.00432235,0.00432235,0.00432235
1149,24338.7,0.80552,0.61524,1.18746,0.87761,0.92062,0.94725,0.70779,1.04149,0.57157,1.35739,0.0043174,0.0043174,0.0043174
1150,24359.9,0.81124,0.63934,1.18657,0.88188,0.92071,0.94573,0.70569,1.04187,0.57261,1.35779,0.00431245,0.00431245,0.00431245
1151,24381.1,0.81053,0.60379,1.18478,0.88294,0.91962,0.94547,0.70596,1.04212,0.57277,1.35808,0.0043075,0.0043075,0.0043075
1152,24402.8,0.80764,0.60436,1.17265,0.88321,0.91943,0.94589,0.70687,1.04238,0.57304,1.35807,0.00430255,0.00430255,0.00430255
1153,24423.7,0.8157,0.61294,1.19304,0.88303,0.91943,0.9456,0.70564,1.04256,0.57391,1.35858,0.0042976,0.0042976,0.0042976
1154,24445.2,0.81401,0.61038,1.18348,0.88036,0.91695,0.94569,0.70533,1.04299,0.57461,1.35919,0.00429265,0.00429265,0.00429265
1155,24466.1,0.79026,0.58479,1.17054,0.88098,0.91695,0.94568,0.70518,1.04342,0.57272,1.35969,0.0042877,0.0042877,0.0042877
1156,24487.9,0.79438,0.59009,1.16671,0.88036,0.91583,0.94561,0.70536,1.04623,0.5778,1.36267,0.00428275,0.00428275,0.00428275
1157,24509,0.81454,0.6234,1.18847,0.87852,0.91518,0.94533,0.70415,1.04631,0.57763,1.36297,0.0042778,0.0042778,0.0042778
1158,24530.2,0.82099,0.63864,1.18824,0.87707,0.91555,0.94613,0.70515,1.0469,0.57865,1.36349,0.00427285,0.00427285,0.00427285
1159,24551.4,0.77084,0.60344,1.15161,0.90084,0.90183,0.94631,0.7055,1.04708,0.58041,1.36341,0.0042679,0.0042679,0.0042679
1160,24572.7,0.81822,0.62868,1.18277,0.90136,0.90163,0.94638,0.7059,1.04806,0.57982,1.36437,0.00426295,0.00426295,0.00426295
1161,24594.2,0.78602,0.60712,1.17154,0.88027,0.91505,0.94638,0.70588,1.04844,0.57902,1.36462,0.004258,0.004258,0.004258
1162,24615.1,0.8134,0.61112,1.18968,0.88328,0.91153,0.94657,0.70648,1.04875,0.57769,1.36529,0.00425305,0.00425305,0.00425305
1163,24637,0.81812,0.59838,1.19129,0.88335,0.91384,0.9453,0.70644,1.04958,0.57836,1.36656,0.0042481,0.0042481,0.0042481
1164,24657.4,0.82867,0.6248,1.1961,0.88402,0.9141,0.94543,0.70716,1.04972,0.57726,1.3669,0.00424315,0.00424315,0.00424315
1165,24679.1,0.81073,0.6253,1.17104,0.88451,0.91428,0.94547,0.70747,1.04918,0.57666,1.36668,0.0042382,0.0042382,0.0042382
1166,24699.9,0.78723,0.59052,1.16794,0.88444,0.914,0.94566,0.70855,1.04902,0.57544,1.36628,0.00423325,0.00423325,0.00423325
1167,24721.3,0.83908,0.65202,1.21044,0.89507,0.89804,0.94536,0.7075,1.04947,0.57674,1.36608,0.0042283,0.0042283,0.0042283
1168,24742.5,0.82019,0.62633,1.18574,0.89797,0.89366,0.94558,0.70629,1.04973,0.57823,1.36614,0.00422335,0.00422335,0.00422335
1169,24764.1,0.81934,0.59806,1.19067,0.89288,0.89804,0.9428,0.70534,1.04994,0.579,1.3658,0.0042184,0.0042184,0.0042184
1170,24785.4,0.80625,0.62189,1.18191,0.87711,0.91583,0.94311,0.70437,1.05074,0.58161,1.36622,0.00421345,0.00421345,0.00421345
1171,24806.1,0.82345,0.63782,1.19185,0.8769,0.91408,0.94275,0.70571,1.0516,0.5811,1.36687,0.0042085,0.0042085,0.0042085
1172,24827.4,0.78018,0.60655,1.16361,0.90264,0.89425,0.94291,0.70664,1.05159,0.58038,1.36587,0.00420355,0.00420355,0.00420355
1173,24848.3,0.80904,0.63881,1.19231,0.90085,0.89425,0.94246,0.70763,1.05116,0.58149,1.36549,0.0041986,0.0041986,0.0041986
1174,24870,0.79371,0.59853,1.1679,0.89874,0.89425,0.94193,0.70536,1.0512,0.58055,1.36543,0.00419365,0.00419365,0.00419365
1175,24890.7,0.80322,0.62712,1.17249,0.89647,0.8991,0.94159,0.70672,1.05082,0.58023,1.3651,0.0041887,0.0041887,0.0041887
1176,24912.2,0.79603,0.60544,1.1696,0.89169,0.90171,0.94144,0.70684,1.05049,0.58093,1.36472,0.00418375,0.00418375,0.00418375
1177,24933.5,0.77521,0.582,1.16665,0.89461,0.90165,0.94117,0.70598,1.04985,0.57948,1.36425,0.0041788,0.0041788,0.0041788
1178,24954.8,0.80782,0.63299,1.19022,0.89523,0.9016,0.94097,0.70453,1.04965,0.58032,1.36424,0.00417385,0.00417385,0.00417385
1179,24976.5,0.82787,0.67465,1.20166,0.89576,0.90551,0.94045,0.70348,1.04965,0.58148,1.36465,0.0041689,0.0041689,0.0041689
1180,24997.2,0.79128,0.59851,1.17477,0.89375,0.90562,0.9409,0.70327,1.04941,0.58187,1.36455,0.00416395,0.00416395,0.00416395
1181,25019.1,0.79737,0.62445,1.17654,0.89198,0.90562,0.94076,0.70325,1.04963,0.58301,1.36479,0.004159,0.004159,0.004159
1182,25040,0.84957,0.65708,1.20751,0.87851,0.91531,0.94037,0.70445,1.04802,0.58142,1.36387,0.00415405,0.00415405,0.00415405
1183,25061.7,0.81311,0.5991,1.18669,0.88596,0.90562,0.93995,0.70526,1.04759,0.57914,1.36465,0.0041491,0.0041491,0.0041491
1184,25083,0.81679,0.62719,1.18413,0.88585,0.90562,0.93952,0.7042,1.04731,0.57918,1.36502,0.00414415,0.00414415,0.00414415
1185,25104.3,0.81731,0.62191,1.18891,0.89371,0.90562,0.93939,0.70416,1.04553,0.57859,1.3641,0.0041392,0.0041392,0.0041392
1186,25125.1,0.78075,0.60359,1.17144,0.89573,0.90562,0.93895,0.70392,1.04294,0.57555,1.36104,0.00413425,0.00413425,0.00413425
1187,25146.1,0.80972,0.62619,1.18687,0.89192,0.90186,0.93892,0.70484,1.04315,0.57583,1.36126,0.0041293,0.0041293,0.0041293
1188,25167.4,0.80487,0.61711,1.18482,0.87755,0.91504,0.93857,0.70333,1.04349,0.57589,1.36143,0.00412435,0.00412435,0.00412435
1189,25188.2,0.7835,0.58886,1.16851,0.87725,0.91455,0.93837,0.70237,1.04427,0.57779,1.3623,0.0041194,0.0041194,0.0041194
1190,25209.7,0.80051,0.62792,1.1719,0.87693,0.91424,0.93765,0.702,1.04414,0.57871,1.36211,0.00411445,0.00411445,0.00411445
1191,25230.4,0.78497,0.59387,1.16435,0.8771,0.91557,0.93859,0.70187,1.04425,0.57903,1.36228,0.0041095,0.0041095,0.0041095
1192,25251.9,0.77649,0.60719,1.15652,0.8773,0.91724,0.93926,0.70269,1.04453,0.57926,1.3624,0.00410455,0.00410455,0.00410455
1193,25273.3,0.79754,0.60332,1.18295,0.87496,0.92004,0.93927,0.70162,1.04417,0.57948,1.36255,0.0040996,0.0040996,0.0040996
1194,25294.4,0.78716,0.58845,1.16448,0.8745,0.92015,0.93838,0.69979,1.04449,0.582,1.36286,0.00409465,0.00409465,0.00409465
1195,25315.4,0.78346,0.59194,1.172,0.87443,0.92016,0.93824,0.70043,1.04432,0.58224,1.36281,0.0040897,0.0040897,0.0040897
1196,25336.6,0.80113,0.60428,1.17736,0.89065,0.90777,0.93808,0.70019,1.04443,0.58261,1.36281,0.00408475,0.00408475,0.00408475
1197,25358.3,0.76591,0.57477,1.15733,0.89075,0.90812,0.93772,0.70053,1.04414,0.58199,1.36281,0.0040798,0.0040798,0.0040798
1198,25379.2,0.79512,0.60203,1.17339,0.89084,0.90765,0.938,0.70025,1.04398,0.58153,1.36262,0.00407485,0.00407485,0.00407485
1199,25401,0.8028,0.61053,1.1748,0.88823,0.90562,0.93643,0.70032,1.04333,0.57973,1.36213,0.0040699,0.0040699,0.0040699
1200,25421.6,0.76234,0.57134,1.14773,0.87793,0.91713,0.93789,0.70134,1.04311,0.57957,1.36187,0.00406495,0.00406495,0.00406495
1201,25443.2,0.80586,0.60276,1.18178,0.88174,0.91937,0.9383,0.70215,1.0422,0.57857,1.36141,0.00406,0.00406,0.00406
1202,25464.5,0.81372,0.61594,1.18608,0.87901,0.91695,0.93818,0.70149,1.04243,0.57995,1.36156,0.00405505,0.00405505,0.00405505
1203,25485.8,0.81895,0.63889,1.20266,0.87862,0.91703,0.93812,0.70056,1.04251,0.58033,1.36143,0.0040501,0.0040501,0.0040501
1204,25507.5,0.8246,0.64436,1.19259,0.87873,0.91761,0.93809,0.70039,1.0433,0.58427,1.36148,0.00404515,0.00404515,0.00404515
1205,25528.2,0.81878,0.63152,1.20515,0.87476,0.92074,0.93816,0.70258,1.04365,0.58591,1.36156,0.0040402,0.0040402,0.0040402
